[BEGIN] 12/6/2019 3:55:47 PM
[ 1664.637045] $$$   hi_02_PhTable_AutoGen   $$$
[ 1682.394394] part2,2721,7239,4625,2463,1311,579,261,103,59,24,15,0,1,0,0,0,0,0,0,0,
[ 1682.402303] part3,4284,10368,6337,3380,1774,811,353,157,72,26,14,3,1,1,0,0,0,0,0,0,
[ 1682.410297] part4,3677,10770,7696,4293,2349,1158,571,248,145,62,31,4,10,1,1,0,0,0,0,0,
[ 1682.418560] part5,5327,14512,10384,6093,3299,1576,821,369,172,96,46,15,9,6,1,0,0,0,0,0,
[ 1683.419844] part1,745,3389,3565,2279,1390,687,332,188,89,49,15,7,3,1,0,1,0,0,1,0,
[ 1683.427698] part2,2702,7297,4525,2456,1242,567,266,117,57,20,9,7,0,0,0,0,0,0,0,0,
[ 1683.435516] part3,4086,10416,6180,3358,1667,798,394,154,73,32,7,3,2,2,0,0,0,0,0,0,
[ 1683.443425] part4,3486,10634,7498,4301,2316,1138,548,274,139,65,32,8,2,2,1,1,0,0,0,0,
[ 1683.451606] part5,5269,14477,10372,5928,3078,1538,822,407,201,82,46,14,7,1,2,0,0,0,0,0,
[ 1684.453147] part1,43,211,110,40,22,35,36,16,3,0,0,0,0,0,0,0,0,0,0,0,
[ 1684.459857] part2,212,976,2063,1283,1464,767,540,282,210,129,139,49,22,7,3,1,0,0,0,0,
[ 1684.468028] part3,421,2428,1911,892,512,215,184,81,37,18,6,5,0,1,0,0,0,0,0,0,
[ 1684.475525] part4,1005,3306,2469,1394,710,284,182,84,38,22,4,3,1,0,0,0,0,0,0,0,
[ 1684.483181] part5,1753,6092,5170,2641,1477,633,311,164,98,33,15,7,3,2,2,0,0,1,0,0,
[ 1685.486493] part1,53,262,196,52,27,39,37,9,1,0,0,0,0,0,0,0,0,0,0,0,
[ 1685.493112] part2,215,1074,2042,1226,1488,817,533,268,224,128,109,67,45,12,3,0,0,0,0,0,
[ 1685.501467] part3,383,2378,1892,908,456,227,190,85,35,16,7,2,2,1,0,0,0,0,0,0,
[ 1685.508956] part4,1015,3370,2465,1351,707,333,149,82,47,18,2,4,1,1,0,0,0,0,0,0,
[ 1685.516605] part5,1633,5762,5239,2616,1467,654,275,152,100,48,28,6,6,1,0,0,0,0,0,0,
[ 1686.519853] part1,65,299,210,61,28,40,43,14,0,1,0,0,0,0,0,0,0,0,0,0,
[ 1686.526558] part2,219,970,2126,1273,1481,797,524,276,218,116,131,62,29,9,1,0,0,0,0,0,
[ 1686.534743] part3,431,2330,1897,816,508,264,174,82,48,9,5,1,0,0,0,0,0,0,0,0,
[ 1686.542143] part4,1083,3392,2510,1392,686,318,170,91,33,15,4,3,0,0,0,0,0,0,0,0,
[ 1686.549790] part5,1705,6122,5195,2663,1485,670,298,175,107,43,18,8,6,3,0,0,0,0,0,0,
[ 1687.553198] part1,62,306,256,91,21,37,44,20,3,1,0,0,0,0,0,0,0,0,0,0,
